"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","skipped","Tue May 13 21:16:01 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","20877","5. Add an Item with disabled non required / required fields & check if those are shown up on Item Edit page after enabling","","Tue May 13 21:27:54 UTC 2025","passed","Tue May 13 21:28:15 UTC 2025","","Edit Item","",""
"","16990","1.3. Business Name populated only -- redirect to Add Item page","Add Person","Tue May 13 21:43:28 UTC 2025","passed","Tue May 13 21:43:45 UTC 2025","","1. Org Admin","",""
"","1002","1. Verify list of already existing services are in place and all listed services have a green status","","Tue May 13 21:17:19 UTC 2025","failed","Tue May 13 21:17:20 UTC 2025","","System Services Page: verify the existing Services are in place, if a new Service gets added =>check the status for all of those","",""
"","0","I.C_3 Case with custom fields","","Tue May 13 21:16:23 UTC 2025","skipped","Tue May 13 21:16:23 UTC 2025","","Import Cases","",""
"","11643","1.2.1. Office Admin can create a new user account","Add User","Tue May 13 21:51:09 UTC 2025","failed","Tue May 13 21:51:21 UTC 2025","","1.2 Power User -- all permissions in Office","",""
"","46458","3. Remove all optional values & check history records","","Tue May 13 21:26:35 UTC 2025","passed","Tue May 13 21:27:21 UTC 2025","","Edit Item","",""
"","64590","1.1.1. add user with all fields -- log in with newly created account","Add User","Tue May 13 21:48:45 UTC 2025","passed","Tue May 13 21:49:50 UTC 2025","","1.1 Org Admin","",""
"","100410","7.1 verify all values are properly saved to the custom form -single user in custom User/User Group field","Add Case","Tue May 13 21:21:44 UTC 2025","passed","Tue May 13 21:23:25 UTC 2025","","7. --- with required Custom Form filled out, all required fields on Form","",""
"","1","I.N_5 Five thousand tasks and verify count on search","","Tue May 13 21:16:59 UTC 2025","skipped","Tue May 13 21:16:59 UTC 2025","","Import Tasks","",""
"","29321","2. Edit and verify reduced number of values on Person View page - First & Last Name","","Tue May 13 21:29:24 UTC 2025","passed","Tue May 13 21:29:53 UTC 2025","","Edit Person","",""
"","2","1.1. DR for single parent location - No Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","broken","Tue May 13 21:16:01 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","23310","Add User ","","Tue May 13 21:47:52 UTC 2025","failed","Tue May 13 21:48:15 UTC 2025","","Add User","",""
"","0","6 Validation messages for blank values","","Tue May 13 21:16:50 UTC 2025","skipped","Tue May 13 21:16:50 UTC 2025","","Import Legacy Chain of Custody","",""
"","614","1. Report from Case View page - Items tab","Reports","Tue May 13 21:17:09 UTC 2025","failed","Tue May 13 21:17:10 UTC 2025","","Verify generating and opening Report ""Primary Label 4X3""","",""
"","9544","2.1. verify that user can add all values","Add Person","Tue May 13 21:43:57 UTC 2025","failed","Tue May 13 21:44:07 UTC 2025","","2. Power User -- all permissions in Office","",""
"","1","3 Validation messages for not mapped fields","","Tue May 13 21:16:50 UTC 2025","skipped","Tue May 13 21:16:50 UTC 2025","","Import Legacy Chain of Custody","",""
"","27328","4.1 verify Org Default Case Number Prefix, clear a default value and save the other one","Add Case","Tue May 13 21:19:04 UTC 2025","passed","Tue May 13 21:19:31 UTC 2025","","4. --- with Default Case Number in Org ","",""
